AT ID/ LC ID,ATiM Patient ID,ATiM Consent ID,Anatomic Source From Mouse,Consent Study,Sample Type,Processing Type,Processing Date,Transplant Name,Created By,Date Created,Stock Status,Position In Box,Legacy Information (Colossus ID),Mouse of Origin,Replicate Number,Additional Notes,Passage,Colossus Notes,Found In Inventory
AT11345,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-06 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:19,in stock,A7,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11385,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-06 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:19,in stock,F2,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11386,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-06 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:19,in stock,F3,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13634,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-13 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:25,in stock,H2,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13635,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-13 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:25,in stock,H3,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13636,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-13 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:25,in stock,H4,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13637,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-13 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:25,in stock,H5,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13638,CID0002432,,anterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-13 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:25,in stock,H6,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13639,CID0002432,,anterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-13 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:25,in stock,H7,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13640,CID0002432,,abdominal mass,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-13 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:25,in stock,H8,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13641,CID0002432,,abdominal mass,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-13 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:25,in stock,H9,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT18932,CID0002432,,Primary,,Tissue,OCT,2021-12-13 0:00,X0847-2164-21122524,coflanagan@bccrc.ca,2022-08-11 19:37,out of stock,,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT14498,CID0002432,PBC0000847,primary tumour,Xenograft,Tissue,PRE-HISTOLOGY,2022-01-17 0:00,X0847-21122511,sbhayana@bccrc.ca,2022-03-04 13:47,out of stock,,,X0847,1,,,,FALSE
AT13764,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-17 0:00,X0847-21122511,hwlee@bccrc.ca,2022-03-09 18:28,in stock,D6,,X0847,1,,,,FALSE
AT13765,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-17 0:00,X0847-21122511,hwlee@bccrc.ca,2022-03-09 18:28,in stock,D7,,X0847,1,,,,FALSE
AT13766,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2022-01-17 0:00,X0847-21122511,hwlee@bccrc.ca,2022-03-09 18:28,in stock,D8,,X0847,1,,,,FALSE
AT13767,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2022-01-17 0:00,X0847-21122511,hwlee@bccrc.ca,2022-03-09 18:28,in stock,D9,,X0847,1,,,,FALSE
AT13768,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-17 0:00,X0847-21122511,hwlee@bccrc.ca,2022-03-09 18:28,in stock,E1,,X0847,1,,,,FALSE
AT13769,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-17 0:00,X0847-21122511,hwlee@bccrc.ca,2022-03-09 18:28,in stock,E2,,X0847,1,,,,FALSE
AT13770,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-17 0:00,X0847-21122511,hwlee@bccrc.ca,2022-03-09 18:28,in stock,E3,,X0847,1,,,,FALSE
AT13771,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-17 0:00,X0847-21122511,hwlee@bccrc.ca,2022-03-09 18:28,in stock,E4,,X0847,1,,,,FALSE
AT14323,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-10-31 0:00,X0847-21122512,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,2,,,,FALSE
AT14016,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-03-07 0:00,X0847-21122512,hwlee@bccrc.ca,2022-03-14 19:35,in stock,B2,,X0847,2,,,,FALSE
AT14017,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-03-07 0:00,X0847-21122512,hwlee@bccrc.ca,2022-03-14 19:35,in stock,B3,,X0847,2,,,,FALSE
AT14018,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-03-07 0:00,X0847-21122512,hwlee@bccrc.ca,2022-03-14 19:35,in stock,B4,,X0847,2,,,,FALSE
AT14019,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-03-07 0:00,X0847-21122512,hwlee@bccrc.ca,2022-03-14 19:35,in stock,B5,,X0847,2,,,,FALSE
AT14020,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-03-07 0:00,X0847-21122512,hwlee@bccrc.ca,2022-03-14 19:35,in stock,B6,,X0847,2,,,,FALSE
AT14021,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-03-07 0:00,X0847-21122512,hwlee@bccrc.ca,2022-03-14 19:35,in stock,B7,,X0847,2,,,,FALSE
AT17055,CID0002432,PBC0000847,,Xenograft,Tissue,PRE-HISTOLOGY,2022-03-07 0:00,X0847-21122512,sbhayana@bccrc.ca,2022-06-27 19:46,out of stock,,,X0847,2,,,,FALSE
AT18924,CID0002432,,posterior neck,,Tissue,OCT,2022-03-07 0:00,X0847-21122512,coflanagan@bccrc.ca,2022-08-11 19:37,out of stock,,,X0847,2,,,,FALSE
AT18944,CID0002432,,Primary,,Tissue,OCT,2022-03-07 0:00,X0847-21122512,coflanagan@bccrc.ca,2022-08-11 19:38,out of stock,,,X0847,2,,,,FALSE
AT14293,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-10-31 0:00,X0847-21122523,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,3,,,,FALSE
AT14496,CID0002432,PBC0000847,posterior neck mass,Xenograft,Tissue,PRE-HISTOLOGY,2022-01-18 0:00,X0847-21122523,sbhayana@bccrc.ca,2022-03-04 13:47,out of stock,,,X0847,3,,,,FALSE
AT18930,CID0002432,,Primary,,Tissue,OCT,2022-01-18 0:00,X0847-21122523,coflanagan@bccrc.ca,2022-08-11 19:37,out of stock,,,X0847,3,,,,FALSE
AT14294,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-10-31 0:00,X0847-21122524,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,4,,,,FALSE
AT13772,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-18 0:00,X0847-21122524,hwlee@bccrc.ca,2022-03-09 18:28,in stock,E5,,X0847,4,,,,FALSE
AT13773,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-18 0:00,X0847-21122524,hwlee@bccrc.ca,2022-03-09 18:28,in stock,E6,,X0847,4,,,,FALSE
AT13774,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-18 0:00,X0847-21122524,hwlee@bccrc.ca,2022-03-09 18:28,in stock,E7,,X0847,4,,,,FALSE
AT13775,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-18 0:00,X0847-21122524,hwlee@bccrc.ca,2022-03-09 18:28,in stock,E8,,X0847,4,,,,FALSE
AT13776,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-18 0:00,X0847-21122524,hwlee@bccrc.ca,2022-03-09 18:28,in stock,E9,,X0847,4,,,,FALSE
AT13777,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-18 0:00,X0847-21122524,hwlee@bccrc.ca,2022-03-09 18:28,in stock,F1,,X0847,4,,,,FALSE
AT18919,CID0002432,,Primary,,Tissue,OCT,2022-01-29 0:00,X0847-21122524,coflanagan@bccrc.ca,2022-08-11 19:37,out of stock,,,X0847,4,,,,FALSE
AT14295,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-11-02 0:00,X0847-21122513,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,3,,,,FALSE
AT13808,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-31 0:00,X0847-21122513,hwlee@bccrc.ca,2022-03-09 18:29,in stock,I5,,X0847,3,,,,FALSE
AT13809,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-31 0:00,X0847-21122513,hwlee@bccrc.ca,2022-03-09 18:29,in stock,I6,,X0847,3,,,,FALSE
AT13810,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-31 0:00,X0847-21122513,hwlee@bccrc.ca,2022-03-09 18:29,in stock,I7,,X0847,3,,,,FALSE
AT13811,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-31 0:00,X0847-21122513,hwlee@bccrc.ca,2022-03-09 18:29,in stock,I8,,X0847,3,,,,FALSE
AT18939,CID0002432,,Primary,,Tissue,OCT,2022-01-29 0:00,X0847-21122513,coflanagan@bccrc.ca,2022-08-11 19:38,out of stock,,,X0847,3,,,,FALSE
AT14296,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-12-05 0:00,X0847-21122514,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,4,,,,FALSE
AT13594,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-05 0:00,X0847-21122514,hwlee@bccrc.ca,2022-03-09 18:24,in stock,C7,,X0847,4,,,,FALSE
AT13595,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-05 0:00,X0847-21122514,hwlee@bccrc.ca,2022-03-09 18:24,in stock,C8,,X0847,4,,,,FALSE
AT13596,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-12-05 0:00,X0847-21122514,hwlee@bccrc.ca,2022-03-09 18:24,in stock,C9,,X0847,4,,,,FALSE
AT13597,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-12-05 0:00,X0847-21122514,hwlee@bccrc.ca,2022-03-09 18:24,in stock,D1,,X0847,4,,,,FALSE
AT13598,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-21122514,hwlee@bccrc.ca,2022-03-09 18:24,in stock,D2,,X0847,4,,,,FALSE
AT13599,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-21122514,hwlee@bccrc.ca,2022-03-09 18:24,in stock,D3,,X0847,4,,,,FALSE
AT13600,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-21122514,hwlee@bccrc.ca,2022-03-09 18:24,in stock,D4,,X0847,4,,,,FALSE
AT13601,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-21122514,hwlee@bccrc.ca,2022-03-09 18:24,in stock,D5,,X0847,4,,,,FALSE
AT18948,CID0002432,,Primary,,Tissue,OCT,2022-02-17 0:00,X0847-21122514,coflanagan@bccrc.ca,2022-08-11 19:38,out of stock,,,X0847,4,,,,FALSE
AT14297,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-12-20 0:00,X0847-21122515,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,5,,,,FALSE
AT13676,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-20 0:00,X0847-21122515,hwlee@bccrc.ca,2022-03-09 18:26,in stock,C8,,X0847,5,,,,FALSE
AT13677,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-20 0:00,X0847-21122515,hwlee@bccrc.ca,2022-03-09 18:26,in stock,C9,,X0847,5,,,,FALSE
AT13678,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-20 0:00,X0847-21122515,hwlee@bccrc.ca,2022-03-09 18:26,in stock,D1,,X0847,5,,,,FALSE
AT13679,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-20 0:00,X0847-21122515,hwlee@bccrc.ca,2022-03-09 18:26,in stock,D2,,X0847,5,,,,FALSE
AT13680,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-20 0:00,X0847-21122515,hwlee@bccrc.ca,2022-03-09 18:26,in stock,D3,,X0847,5,,,,FALSE
AT13681,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-20 0:00,X0847-21122515,hwlee@bccrc.ca,2022-03-09 18:26,in stock,D4,,X0847,5,,,,FALSE
AT18937,CID0002432,,Primary,,Tissue,OCT,2022-02-23 0:00,X0847-21122515,coflanagan@bccrc.ca,2022-08-11 19:38,out of stock,,,X0847,5,,,,FALSE
AT14298,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-11-22 0:00,X0847-21122516,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,6,,,,TRUE
AT14497,CID0002432,PBC0000847,posterior neck mass,Xenograft,Tissue,PRE-HISTOLOGY,2022-01-24 0:00,X0847-21122516,sbhayana@bccrc.ca,2022-03-04 13:47,out of stock,,,X0847,6,,,,TRUE
AT13576,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-11-22 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:24,in stock,A7,,X0847,6,,,,TRUE
AT13577,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-11-22 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:24,in stock,A8,,X0847,6,,,,TRUE
AT13578,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-11-22 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:24,in stock,A9,,X0847,6,,,,TRUE
AT13579,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-11-22 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:24,in stock,B1,,X0847,6,,,,TRUE
AT13580,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-11-22 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:24,in stock,B2,,X0847,6,,,,TRUE
AT13581,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-11-22 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:24,in stock,B3,,X0847,6,,,,TRUE
AT13582,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-11-22 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:24,in stock,B4,,X0847,6,,,,TRUE
AT13583,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-11-22 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:24,in stock,B5,,X0847,6,,,,TRUE
AT13802,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-28 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:29,in stock,H8,,X0847,6,,,,TRUE
AT13803,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-28 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:29,in stock,H9,,X0847,6,,,,TRUE
AT13804,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-28 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:29,in stock,I1,,X0847,6,,,,TRUE
AT13805,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-28 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:29,in stock,I2,,X0847,6,,,,TRUE
AT13806,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-28 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:29,in stock,I3,,X0847,6,,,,TRUE
AT13807,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-28 0:00,X0847-21122516,hwlee@bccrc.ca,2022-03-09 18:29,in stock,I4,,X0847,6,,,,TRUE
AT18861,CID0002432,,Primary,,Tissue,OCT,2022-01-24 0:00,X0847-21122516,coflanagan@bccrc.ca,2022-08-11 19:37,out of stock,,,X0847,6,,,,TRUE
AT14322,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-12-05 0:00,X0847-2164421122511,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,1,,,,FALSE
AT13602,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-05 0:00,X0847-2164421122511,hwlee@bccrc.ca,2022-03-09 18:24,in stock,D6,,X0847,1,,,,FALSE
AT13603,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-05 0:00,X0847-2164421122511,hwlee@bccrc.ca,2022-03-09 18:24,in stock,D7,,X0847,1,,,,FALSE
AT13604,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-12-05 0:00,X0847-2164421122511,hwlee@bccrc.ca,2022-03-09 18:24,in stock,D8,,X0847,1,,,,FALSE
AT13605,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-12-05 0:00,X0847-2164421122511,hwlee@bccrc.ca,2022-03-09 18:24,in stock,D9,,X0847,1,,,,FALSE
AT13606,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-2164421122511,hwlee@bccrc.ca,2022-03-09 18:24,in stock,E1,,X0847,1,,,,FALSE
AT13607,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-2164421122511,hwlee@bccrc.ca,2022-03-09 18:25,in stock,E2,,X0847,1,,,,FALSE
AT13608,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-2164421122511,hwlee@bccrc.ca,2022-03-09 18:25,in stock,E3,,X0847,1,,,,FALSE
AT13609,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-2164421122511,hwlee@bccrc.ca,2022-03-09 18:25,in stock,E4,,X0847,1,,,,FALSE
AT18916,CID0002432,,Primary,,Tissue,OCT,2022-03-03 0:00,X0847-2164421122511,coflanagan@bccrc.ca,2022-08-11 19:37,out of stock,,,X0847,1,,,,FALSE
AT14290,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-12-05 0:00,X0847-2164421122512,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,2,,,,FALSE
AT13610,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-05 0:00,X0847-2164421122512,hwlee@bccrc.ca,2022-03-09 18:25,in stock,E5,,X0847,2,,,,FALSE
AT13611,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-05 0:00,X0847-2164421122512,hwlee@bccrc.ca,2022-03-09 18:25,in stock,E6,,X0847,2,,,,FALSE
AT13612,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-12-05 0:00,X0847-2164421122512,hwlee@bccrc.ca,2022-03-09 18:25,in stock,E7,,X0847,2,,,,FALSE
AT13613,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-12-05 0:00,X0847-2164421122512,hwlee@bccrc.ca,2022-03-09 18:25,in stock,E8,,X0847,2,,,,FALSE
AT13614,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-2164421122512,hwlee@bccrc.ca,2022-03-09 18:25,in stock,E9,,X0847,2,,,,FALSE
AT13615,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-2164421122512,hwlee@bccrc.ca,2022-03-09 18:25,in stock,F1,,X0847,2,,,,FALSE
AT13616,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-2164421122512,hwlee@bccrc.ca,2022-03-09 18:25,in stock,F2,,X0847,2,,,,FALSE
AT13617,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-05 0:00,X0847-2164421122512,hwlee@bccrc.ca,2022-03-09 18:25,in stock,F3,,X0847,2,,,,FALSE
AT18929,CID0002432,,Primary,,Tissue,OCT,2022-02-19 0:00,X0847-2164421122512,coflanagan@bccrc.ca,2022-08-11 19:37,out of stock,,,X0847,2,,,,FALSE
AT14291,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-11-23 0:00,X0847-2164421122513,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,3,,,,FALSE
AT14503,CID0002432,PBC0000847,posterior neck mass,Xenograft,Tissue,PRE-HISTOLOGY,2022-02-19 0:00,X0847-2164421122513,sbhayana@bccrc.ca,2022-03-04 13:47,out of stock,,,X0847,3,,,,FALSE
AT13584,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-11-23 0:00,X0847-2164421122513,hwlee@bccrc.ca,2022-03-09 18:24,in stock,B6,,X0847,3,,,,FALSE
AT13585,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-11-23 0:00,X0847-2164421122513,hwlee@bccrc.ca,2022-03-09 18:24,in stock,B7,,X0847,3,,,,FALSE
AT13586,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-11-23 0:00,X0847-2164421122513,hwlee@bccrc.ca,2022-03-09 18:24,in stock,B8,,X0847,3,,,,FALSE
AT13587,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-11-23 0:00,X0847-2164421122513,hwlee@bccrc.ca,2022-03-09 18:24,in stock,B9,,X0847,3,,,,FALSE
AT13588,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-11-23 0:00,X0847-2164421122513,hwlee@bccrc.ca,2022-03-09 18:24,in stock,C1,,X0847,3,,,,FALSE
AT13589,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-11-23 0:00,X0847-2164421122513,hwlee@bccrc.ca,2022-03-09 18:24,in stock,C2,,X0847,3,,,,FALSE
AT13590,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-11-23 0:00,X0847-2164421122513,hwlee@bccrc.ca,2022-03-09 18:24,in stock,C3,,X0847,3,,,,FALSE
AT13591,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-11-23 0:00,X0847-2164421122513,hwlee@bccrc.ca,2022-03-09 18:24,in stock,C4,,X0847,3,,,,FALSE
AT13812,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-02-19 0:00,X0847-2164421122513,hwlee@bccrc.ca,2022-03-09 18:29,in stock,I9,,X0847,3,,,,FALSE
