ens_gene_id,symbol,chr,tagwise_dispersion,gene_type
ENSG00000183246,RIMBP3C,22,0.57,trans
ENSG00000183255,PTTG1IP,21,0.129,trans
ENSG00000183258,DDX41,5,0.11,trans
ENSG00000183260,ABHD16B,20,0.114,trans
ENSG00000183281,PLGLB1,2,0.212,trans
ENSG00000183283,DAZAP2,12,0.099,trans
ENSG00000183287,CCBE1,18,0.229,trans
ENSG00000183291,SELENOF,1,0.104,trans
ENSG00000183292,PRSS40A,2,0.261,trans
ENSG00000183307,TMEM121B,22,0.244,trans
ENSG00000183309,ZNF623,8,0.265,trans
ENSG00000183317,EPHA10,1,0.49,trans
ENSG00000183323,CCDC125,5,0.19,trans
ENSG00000183336,BOLA2,16,1.199,trans
ENSG00000183337,BCOR,X,0.212,trans
ENSG00000183340,JRKL,11,0.345,trans
ENSG00000183347,GBP6,1,1.396,trans
ENSG00000183354,KIAA2026,9,0.111,trans
ENSG00000183386,FHL3,1,0.103,trans
ENSG00000183389,OR56A4,11,3.214,trans
ENSG00000183397,TEKTIP1,19,0.132,trans
ENSG00000183401,CCDC159,19,0.221,trans
ENSG00000183421,RIPK4,21,0.233,trans
ENSG00000183423,LRIT3,4,0.264,trans
ENSG00000183426,NPIPA1,16,0.629,trans
ENSG00000183431,SF3A3,1,0.253,trans
ENSG00000183434,TFDP3,X,0.267,trans
ENSG00000183439,TRIM61,4,0.331,trans
ENSG00000183474,GTF2H2C,5,0.112,trans
ENSG00000183475,ASB7,15,0.152,trans
ENSG00000183476,SH2D7,15,0.353,trans
ENSG00000183479,TREX2,X,0.156,trans
ENSG00000183484,GPR132,14,0.34,trans
ENSG00000183486,MX2,21,0.399,trans
ENSG00000183495,EP400,12,0.283,trans
ENSG00000183496,MEX3B,15,0.224,trans
ENSG00000183508,TENT5C,1,0.189,trans
ENSG00000183513,COA5,2,0.111,trans
ENSG00000183520,UTP11,1,0.132,trans
ENSG00000183527,PSMG1,21,0.096,trans
ENSG00000183530,PRR14L,22,0.33,trans
ENSG00000183569,SERHL2,22,0.111,trans
ENSG00000183570,PCBP3,21,0.228,trans
ENSG00000183571,PGPEP1L,15,0.455,trans
ENSG00000183576,SETD3,14,0.097,trans
ENSG00000183578,TNFAIP8L3,15,0.422,trans
ENSG00000183579,ZNRF3,22,0.667,trans
ENSG00000183597,TANGO2,22,0.211,trans
ENSG00000183598,H3C13,1,0.214,trans
ENSG00000183605,SFXN4,10,0.134,trans
ENSG00000183617,MRPL54,19,0.125,trans
ENSG00000183621,ZNF438,10,0.374,cis
ENSG00000183624,HMCES,3,0.164,trans
ENSG00000183625,CCR3,3,0.181,trans
ENSG00000183628,DGCR6,22,0.085,trans
ENSG00000183638,RP1L1,8,0.391,trans
ENSG00000183644,HOATZ,11,0.355,trans
ENSG00000183647,ZNF530,19,0.276,trans
ENSG00000183648,NDUFB1,14,0.191,trans
ENSG00000183655,KLHL25,15,0.217,trans
ENSG00000183665,TRMT12,8,0.164,trans
ENSG00000183682,BMP8A,1,0.9,trans
ENSG00000183684,ALYREF,17,0.585,trans
ENSG00000183688,RFLNB,17,0.242,trans
ENSG00000183690,EFHC2,X,0.248,trans
ENSG00000183691,NOG,17,1.985,trans
ENSG00000183696,UPP1,7,0.219,trans
ENSG00000183722,LHFPL6,13,0.497,trans
ENSG00000183723,CMTM4,16,0.355,trans
ENSG00000183726,TMEM50A,1,0.088,trans
ENSG00000183734,ASCL2,11,0.392,trans
ENSG00000183735,TBK1,12,0.13,trans
ENSG00000183741,CBX6,22,0.152,trans
ENSG00000183742,MACC1,7,0.164,trans
ENSG00000183747,ACSM2A,16,2.278,trans
ENSG00000183751,TBL3,16,0.114,trans
ENSG00000183760,ACP7,19,0.201,trans
ENSG00000183762,KREMEN1,22,0.195,trans
ENSG00000183763,TRAIP,3,0.232,trans
ENSG00000183765,CHEK2,22,0.138,trans
ENSG00000183773,AIFM3,22,0.705,trans
ENSG00000183778,B3GALT5,21,0.314,trans
ENSG00000183779,ZNF703,8,0.136,trans
ENSG00000183784,DOCK8-AS1,9,0.136,trans
ENSG00000183785,TUBA8,22,0.239,trans
ENSG00000183793,NPIPA5,16,0.557,trans
ENSG00000183798,EMILIN3,20,0.562,trans
ENSG00000183801,OLFML1,11,0.378,trans
ENSG00000183808,RBM12B,8,0.322,trans
ENSG00000183813,CCR4,3,0.319,trans
ENSG00000183814,LIN9,1,0.109,trans
ENSG00000183826,BTBD9,6,0.117,trans
ENSG00000183828,NUDT14,14,0.312,trans
ENSG00000183831,ANKRD45,1,0.614,trans
ENSG00000183833,CFAP91,3,0.385,trans
ENSG00000183837,PNMA3,X,1.564,trans
ENSG00000183844,FAM3B,21,0.208,trans
ENSG00000183850,ZNF730,19,0.223,trans
ENSG00000183853,KIRREL1,1,0.223,trans
ENSG00000183856,IQGAP3,1,0.276,trans
ENSG00000183864,TOB2,22,0.169,trans
ENSG00000183873,SCN5A,3,0.382,trans
ENSG00000183876,ARSI,5,0.207,trans
ENSG00000183878,UTY,Y,0.389,trans
ENSG00000183888,SRARP,1,0.339,trans
ENSG00000183889,NPIPA9,16,0.279,trans
ENSG00000183891,TTC32,2,0.318,trans
ENSG00000183914,DNAH2,17,0.295,trans
ENSG00000183943,PRKX,X,0.16,trans
ENSG00000183955,KMT5A,12,0.244,trans
ENSG00000183960,KCNH8,3,0.354,trans
ENSG00000183963,SMTN,22,0.195,trans
ENSG00000183971,NPW,16,0.238,trans
ENSG00000183977,PP2D1,3,0.465,trans
ENSG00000183978,COA3,17,0.097,trans
ENSG00000184005,ST6GALNAC3,1,0.302,trans
ENSG00000184007,PTP4A2,1,0.215,trans
ENSG00000184009,ACTG1,17,0.075,trans
ENSG00000184012,TMPRSS2,21,0.27,trans
ENSG00000184014,DENND5A,11,0.177,trans
ENSG00000184047,DIABLO,12,0.092,trans
ENSG00000184056,VPS33B,15,0.16,trans
ENSG00000184058,TBX1,22,0.353,trans
ENSG00000184060,ADAP2,17,0.163,trans
ENSG00000184076,UQCR10,22,0.124,trans
ENSG00000184083,FAM120C,X,0.138,trans
ENSG00000184110,EIF3C,16,0.082,trans
ENSG00000184113,CLDN5,22,0.287,trans
ENSG00000184117,NIPSNAP1,22,0.289,trans
ENSG00000184144,CNTN2,1,0.738,trans
ENSG00000184154,LRRC51,11,0.185,trans
ENSG00000184156,KCNQ3,8,0.367,trans
ENSG00000184160,ADRA2C,4,0.257,trans
ENSG00000184162,NR2C2AP,19,0.098,trans
ENSG00000184163,C1QTNF12,1,0.272,trans
ENSG00000184164,CRELD2,22,0.114,trans
ENSG00000184166,OR1D2,17,3.424,trans
ENSG00000184178,SCFD2,4,0.121,trans
ENSG00000184182,UBE2F,2,0.121,trans
ENSG00000184194,GPR173,X,0.269,trans
ENSG00000184203,PPP1R2,3,0.424,trans
ENSG00000184205,TSPYL2,X,0.236,trans
ENSG00000184206,GOLGA6L4,15,0.177,trans
ENSG00000184207,PGP,16,0.084,trans
ENSG00000184208,C22orf46,22,0.239,trans
ENSG00000184209,SNRNP35,12,0.114,trans
ENSG00000184216,IRAK1,X,0.301,trans
ENSG00000184220,CMSS1,3,0.161,trans
ENSG00000184226,PCDH9,13,0.484,trans
ENSG00000184227,ACOT1,14,0.125,trans
ENSG00000184232,OAF,11,0.075,trans
ENSG00000184254,ALDH1A3,15,0.151,trans
ENSG00000184258,,,0.376,trans
ENSG00000184260,H2AC20,1,0.241,trans
ENSG00000184261,KCNK12,2,0.219,trans
ENSG00000184270,H2AC21,1,1.239,trans
ENSG00000184271,POU6F1,12,0.203,trans
ENSG00000184277,TM2D3,15,0.203,trans
ENSG00000184281,TSSC4,11,0.123,trans
ENSG00000184292,TACSTD2,1,0.113,trans
ENSG00000184304,PRKD1,14,0.475,trans
ENSG00000184305,CCSER1,4,0.304,trans
ENSG00000184307,ZDHHC23,3,0.37,trans
ENSG00000184313,MROH7,1,0.436,trans
ENSG00000184343,SRPK3,X,0.233,trans
ENSG00000184347,SLIT3,5,0.166,trans
ENSG00000184349,EFNA5,5,0.173,trans
ENSG00000184350,MRGPRE,11,0.726,trans
ENSG00000184361,SPATA32,17,0.305,trans
ENSG00000184363,PKP3,11,0.088,trans
ENSG00000184371,CSF1,1,0.116,trans
ENSG00000184374,COLEC10,8,0.685,trans
ENSG00000184378,ACTRT3,3,0.277,trans
ENSG00000184381,PLA2G6,22,0.228,trans
ENSG00000184384,MAML2,11,0.132,trans
ENSG00000184402,SS18L1,20,0.239,trans
ENSG00000184408,KCND2,7,0.368,trans
ENSG00000184428,TOP1MT,8,0.132,trans
ENSG00000184432,COPB2,3,0.164,trans
ENSG00000184434,LRRC19,9,0.303,trans
ENSG00000184436,THAP7,22,0.111,trans
ENSG00000184445,KNTC1,12,0.248,trans
ENSG00000184454,NCMAP,1,0.235,trans
ENSG00000184465,WDR27,6,0.587,trans
ENSG00000184470,TXNRD2,22,0.17,trans
ENSG00000184481,FOXO4,X,0.173,trans
ENSG00000184486,POU3F2,6,0.188,trans
ENSG00000184489,PTP4A3,8,0.143,trans
ENSG00000184492,FOXD4L1,2,0.624,trans
ENSG00000184497,TMEM255B,13,2.222,trans
ENSG00000184500,PROS1,3,0.839,trans
ENSG00000184508,HDDC3,15,0.15,trans
ENSG00000184517,ZFP1,16,0.165,trans
ENSG00000184544,DHRS7C,17,3.396,trans
ENSG00000184545,DUSP8,11,0.217,trans
ENSG00000184557,SOCS3,17,0.332,trans
ENSG00000184564,SLITRK6,13,2.382,trans
ENSG00000184574,LPAR5,12,0.382,trans
ENSG00000184575,XPOT,12,0.187,trans
ENSG00000184584,STING1,5,0.235,trans
ENSG00000184588,PDE4B,1,0.167,trans
ENSG00000184599,TAFA3,1,0.193,trans
ENSG00000184602,SNN,16,0.212,trans
ENSG00000184613,NELL2,12,0.554,trans
ENSG00000184619,KRBA2,17,0.412,trans
ENSG00000184634,MED12,X,0.155,trans
ENSG00000184635,ZNF93,19,0.097,trans
ENSG00000184640,SEPTIN9,17,0.151,trans
ENSG00000184647,PRSS55,8,0.372,trans
ENSG00000184659,FOXD4L4,9,0.441,trans
ENSG00000184661,CDCA2,8,0.199,trans
ENSG00000184675,AMER1,X,0.344,trans
ENSG00000184677,ZBTB40,1,0.432,trans
ENSG00000184678,H2BC21,1,0.178,trans
ENSG00000184697,CLDN6,16,0.239,trans
ENSG00000184698,OR51M1,11,3.048,trans
ENSG00000184702,SEPTIN5,22,0.204,trans
ENSG00000184708,EIF4ENIF1,22,0.193,trans
ENSG00000184709,LRRC26,9,0.838,trans
ENSG00000184719,RNLS,10,0.119,trans
ENSG00000184730,APOBR,16,0.154,trans
ENSG00000184731,FAM110C,2,0.216,trans
ENSG00000184743,ATL3,11,0.119,trans
ENSG00000184752,NDUFA12,12,0.171,trans
ENSG00000184774,MGAT4EP,1,0.244,trans
ENSG00000184785,SMIM10,X,0.244,trans
ENSG00000184786,DYNLT2,6,0.723,trans
ENSG00000184787,UBE2G2,21,0.255,trans
ENSG00000184788,SATL1,X,5.639,trans
ENSG00000184792,OSBP2,22,0.215,trans
ENSG00000184811,TRARG1,17,1.15,trans
ENSG00000184828,ZBTB7C,18,0.347,trans
ENSG00000184831,APOO,X,0.162,trans
ENSG00000184838,PRR16,5,0.242,trans
ENSG00000184840,TMED9,5,0.117,trans
ENSG00000184857,TMEM186,16,0.187,trans
ENSG00000184860,SDR42E1,16,0.444,trans
ENSG00000184863,RBM33,7,0.296,trans
ENSG00000184867,ARMCX2,X,0.207,trans
ENSG00000184887,BTBD6,14,0.155,trans
ENSG00000184897,H1-10,3,0.113,trans
ENSG00000184898,RBM43,2,0.155,trans
ENSG00000184900,SUMO3,21,0.141,trans
ENSG00000184903,IMMP2L,7,0.162,trans
ENSG00000184908,CLCNKB,1,0.336,trans
ENSG00000184911,DMRTC1B,X,0.306,trans
ENSG00000184916,JAG2,14,0.25,trans
ENSG00000184922,FMNL1,17,0.144,trans
ENSG00000184923,NUTM2A,10,0.213,trans
ENSG00000184924,PTRHD1,2,0.106,trans
ENSG00000184925,LCN12,9,0.604,trans
ENSG00000184937,WT1,11,1.08,trans
ENSG00000184939,ZFP90,16,0.219,trans
ENSG00000184949,FAM227A,22,0.271,trans
ENSG00000184956,MUC6,11,2.099,trans
ENSG00000184967,NOC4L,12,0.079,trans
ENSG00000184979,USP18,22,0.195,trans
ENSG00000184983,NDUFA6,22,1.589,trans
ENSG00000184984,CHRM5,15,0.35,trans
ENSG00000184985,SORCS2,4,0.287,trans
ENSG00000184986,TMEM121,14,0.141,trans
ENSG00000184988,TMEM106A,17,1.08,trans
ENSG00000184990,SIVA1,14,0.101,trans
ENSG00000184992,BRI3BP,12,0.276,trans
ENSG00000185000,DGAT1,8,0.085,trans
ENSG00000185008,ROBO2,3,0.576,trans
ENSG00000185009,AP3M1,10,0.153,trans
ENSG00000185010,F8,X,0.174,trans
ENSG00000185013,NT5C1B,2,0.316,trans
ENSG00000185015,CA13,8,0.169,trans
ENSG00000185019,UBOX5,20,0.173,trans
ENSG00000185022,MAFF,22,0.109,trans
ENSG00000185024,BRF1,14,0.179,trans
ENSG00000185028,LRRC14B,5,0.394,cis
ENSG00000185033,SEMA4B,15,0.151,trans
ENSG00000185043,CIB1,15,0.091,trans
ENSG00000185046,ANKS1B,12,0.244,trans
ENSG00000185049,NELFA,4,0.109,trans
ENSG00000185052,SLC24A3,20,0.181,trans
ENSG00000185055,EFCAB10,7,0.177,trans
ENSG00000185070,FLRT2,14,0.432,trans
ENSG00000185085,INTS5,11,0.153,trans
ENSG00000185088,RPS27L,15,0.155,trans
ENSG00000185090,MANEAL,1,0.285,trans
ENSG00000185100,ADSS1,14,0.588,trans
ENSG00000185101,ANO9,11,0.328,trans
ENSG00000185104,FAF1,1,0.212,trans
ENSG00000185105,MYADML2,17,1.567,trans
ENSG00000185112,FAM43A,3,0.176,trans
ENSG00000185115,NSMCE3,15,1.778,trans
ENSG00000185122,HSF1,8,0.086,trans
ENSG00000185127,C6orf120,6,0.095,trans
ENSG00000185129,PURA,5,0.212,trans
ENSG00000185133,INPP5J,22,0.302,trans
ENSG00000185156,MFSD6L,17,0.308,trans
ENSG00000185158,LRRC37B,17,0.15,trans
ENSG00000185163,DDX51,12,0.19,trans
ENSG00000185164,NOMO2,16,0.168,trans
ENSG00000185177,ZNF479,7,2.571,trans
ENSG00000185187,SIGIRR,11,0.09,trans
ENSG00000185189,NRBP2,8,0.499,trans
ENSG00000185201,IFITM2,11,0.159,trans
ENSG00000185215,TNFAIP2,14,0.315,trans
ENSG00000185219,ZNF445,3,0.184,trans
ENSG00000185220,PGBD2,1,0.163,trans
ENSG00000185222,TCEAL9,X,0.092,trans
ENSG00000185231,MC2R,18,0.29,trans
ENSG00000185236,RAB11B,19,0.1,trans
ENSG00000185238,PRMT3,11,0.111,trans
ENSG00000185245,GP1BA,17,0.657,trans
ENSG00000185246,PRPF39,14,0.131,trans
ENSG00000185250,PPIL6,6,0.164,trans
ENSG00000185252,ZNF74,22,0.189,trans
ENSG00000185261,KIAA0825,5,0.271,trans
ENSG00000185262,UBALD2,17,0.095,trans
ENSG00000185267,CDNF,10,0.259,cis
ENSG00000185269,NOTUM,17,0.287,trans
ENSG00000185271,KLHL33,14,1.734,trans
ENSG00000185274,GALNT17,7,0.267,trans
ENSG00000185278,ZBTB37,1,0.229,trans
ENSG00000185290,NUPR2,7,0.165,trans
ENSG00000185291,IL3RA,X,0.4,trans
ENSG00000185298,CCDC137,17,0.227,trans
ENSG00000185303,SFTPA2,10,0.595,trans
ENSG00000185304,RGPD2,2,0.51,trans
ENSG00000185305,ARL15,5,0.267,trans
ENSG00000185306,C12orf56,12,1.351,trans
ENSG00000185324,CDK10,16,0.236,trans
ENSG00000185338,SOCS1,16,0.216,trans
ENSG00000185339,TCN2,22,0.212,trans
ENSG00000185340,GAS2L1,22,3.652,trans
ENSG00000185344,ATP6V0A2,12,0.186,trans
ENSG00000185345,PRKN,6,0.25,trans
ENSG00000185347,TEDC1,14,0.164,trans
ENSG00000185352,HS6ST3,13,1.685,trans
ENSG00000185359,HGS,17,0.149,trans
ENSG00000185361,TNFAIP8L1,19,0.18,trans
ENSG00000185372,OR2V1,5,3.402,trans
ENSG00000185379,RAD51D,17,0.593,trans
ENSG00000185385,OR7A17,19,0.433,trans
ENSG00000185386,MAPK11,22,0.204,trans
ENSG00000185404,SP140L,2,0.149,trans
ENSG00000185414,MRPL30,2,0.331,trans
ENSG00000185418,TARS3,15,0.186,trans
ENSG00000185420,SMYD3,1,0.161,trans
ENSG00000185432,METTL7A,12,0.134,trans
ENSG00000185436,IFNLR1,1,0.324,trans
ENSG00000185437,SH3BGR,21,0.144,trans
ENSG00000185442,FAM174B,15,0.134,trans
ENSG00000185453,ZSWIM9,19,0.189,trans
ENSG00000185467,KPNA7,7,0.477,trans
ENSG00000185475,TMEM179B,11,0.091,trans
ENSG00000185477,GPRIN3,4,0.394,trans
ENSG00000185479,KRT6B,12,0.128,trans
ENSG00000185480,PARPBP,12,0.218,trans
ENSG00000185482,STAC3,12,0.303,trans
ENSG00000185483,ROR1,1,0.233,trans
ENSG00000185499,MUC1,1,1.638,trans
ENSG00000185504,FAAP100,17,0.225,trans
ENSG00000185507,IRF7,11,0.938,trans
ENSG00000185513,L3MBTL1,20,0.203,trans
ENSG00000185515,BRCC3,X,0.1,trans
ENSG00000185518,SV2B,15,0.507,trans
ENSG00000185519,FAM131C,1,0.168,trans
ENSG00000185522,LMNTD2,11,1.054,trans
ENSG00000185532,PRKG1,10,0.788,trans
ENSG00000185551,NR2F2,15,0.118,trans
ENSG00000185559,DLK1,14,0.701,trans
ENSG00000185561,TLCD2,17,0.939,trans
ENSG00000185565,LSAMP,3,0.18,trans
ENSG00000185567,AHNAK2,14,0.191,trans
ENSG00000185585,OLFML2A,9,0.358,trans
ENSG00000185591,SP1,12,0.203,trans
ENSG00000185608,MRPL40,22,0.127,trans
ENSG00000185614,INKA1,3,0.844,trans
ENSG00000185615,PDIA2,16,0.629,trans
ENSG00000185619,PCGF3,4,0.252,trans
ENSG00000185621,LMLN,3,0.178,trans
ENSG00000185624,P4HB,17,0.102,trans
ENSG00000185627,PSMD13,11,0.087,trans
ENSG00000185630,PBX1,1,0.211,trans
ENSG00000185633,NDUFA4L2,12,0.2,trans
ENSG00000185634,SHC4,15,0.213,trans
ENSG00000185650,ZFP36L1,14,0.126,trans
ENSG00000185651,UBE2L3,22,0.112,trans
ENSG00000185658,BRWD1,21,0.149,trans
ENSG00000185664,PMEL,12,0.167,trans
ENSG00000185666,SYN3,22,0.613,trans
ENSG00000185669,SNAI3,16,0.367,trans
ENSG00000185670,ZBTB3,11,0.247,trans
ENSG00000185684,EP400P1,12,0.561,trans
ENSG00000185686,PRAME,22,0.067,trans
ENSG00000185697,MYBL1,8,0.149,trans
ENSG00000185716,MOSMO,16,0.216,trans
ENSG00000185721,DRG1,22,0.115,trans
ENSG00000185722,ANKFY1,17,0.239,trans
ENSG00000185728,YTHDF3,8,0.185,trans
ENSG00000185730,ZNF696,8,0.18,trans
ENSG00000185736,ADARB2,10,0.63,cis
ENSG00000185739,SRL,16,0.834,trans
ENSG00000185745,IFIT1,10,0.501,trans
ENSG00000185753,CXorf38,X,0.427,trans
ENSG00000185760,KCNQ5,6,0.389,trans
ENSG00000185761,ADAMTSL5,19,0.613,trans
ENSG00000185774,KCNIP4,4,1.495,trans
ENSG00000185787,MORF4L1,15,0.118,trans
ENSG00000185792,NLRP9,19,0.345,trans
ENSG00000185798,WDR53,3,0.199,trans
ENSG00000185800,DMWD,19,0.166,trans
ENSG00000185803,SLC52A2,8,0.113,trans
ENSG00000185808,PIGP,21,0.118,trans
ENSG00000185811,IKZF1,7,0.271,trans
ENSG00000185813,PCYT2,17,0.103,trans
ENSG00000185818,NAT8L,4,0.274,trans
ENSG00000185823,NPAP1,15,0.33,trans
ENSG00000185825,BCAP31,X,0.09,trans
ENSG00000185829,ARL17A,17,0.158,trans
ENSG00000185838,GNB1L,22,0.13,trans
ENSG00000185842,DNAH14,1,0.173,trans
ENSG00000185864,NPIPB4,16,0.247,trans
ENSG00000185869,ZNF829,19,0.171,trans
ENSG00000185873,TMPRSS11B,4,0.563,trans
ENSG00000185875,THNSL1,10,0.194,cis
ENSG00000185880,TRIM69,15,0.414,trans
ENSG00000185883,ATP6V0C,16,0.076,trans
ENSG00000185885,IFITM1,11,0.796,trans
ENSG00000185896,LAMP1,13,0.157,trans
ENSG00000185900,POMK,8,0.713,trans
ENSG00000185905,C16orf54,16,0.623,trans
ENSG00000185909,KLHDC8B,3,0.152,trans
ENSG00000185915,KLHL34,X,0.326,trans
ENSG00000185917,SETD4,21,0.172,trans
ENSG00000185920,PTCH1,9,0.266,trans
ENSG00000185924,RTN4RL1,17,0.218,trans
ENSG00000185933,CALHM1,10,0.363,trans
ENSG00000185946,RNPC3,1,0.204,trans
ENSG00000185947,ZNF267,16,0.13,trans
ENSG00000185950,IRS2,13,0.175,trans
ENSG00000185955,SPACDR,7,0.225,trans
ENSG00000185958,FAM186A,12,0.231,trans
ENSG00000185960,SHOX,X,0.332,trans
ENSG00000185963,BICD2,9,0.161,trans
ENSG00000185972,CCIN,9,0.373,trans
ENSG00000185973,TMLHE,X,0.187,trans
ENSG00000185985,SLITRK2,X,2.395,trans
ENSG00000185988,PLK5,19,0.62,trans
ENSG00000185989,RASA3,13,0.083,trans
ENSG00000186001,LRCH3,3,0.184,trans
ENSG00000186007,LEMD1,1,0.256,trans
ENSG00000186010,NDUFA13,19,1.786,trans
ENSG00000186017,ZNF566,19,0.138,trans
ENSG00000186020,ZNF529,19,0.17,trans
ENSG00000186026,ZNF284,19,0.191,trans
ENSG00000186047,DLEU7,13,0.579,trans
ENSG00000186063,AIDA,1,0.083,trans
ENSG00000186073,CDIN1,15,0.111,trans
ENSG00000186075,ZPBP2,17,0.272,trans
ENSG00000186081,KRT5,12,0.137,trans
ENSG00000186086,NBPF6,1,1.161,trans
ENSG00000186088,GSAP,7,0.158,trans
ENSG00000186094,AGBL4,1,0.252,trans
ENSG00000186104,CYP2R1,11,0.15,trans
ENSG00000186106,ANKRD46,8,0.1,trans
ENSG00000186111,PIP5K1C,19,0.17,trans
ENSG00000186115,CYP4F2,19,0.631,trans
ENSG00000186130,ZBTB6,9,0.131,trans
ENSG00000186132,C2orf76,2,0.156,trans
ENSG00000186141,POLR3C,1,0.131,trans
ENSG00000186146,DEFB131A,4,2.712,trans
ENSG00000186153,WWOX,16,0.139,trans
ENSG00000186166,CENATAC,11,0.126,trans
ENSG00000186174,BCL9L,11,0.281,trans
ENSG00000186184,POLR1D,13,0.207,trans
ENSG00000186185,KIF18B,17,0.342,trans
ENSG00000186187,ZNRF1,16,0.132,trans
ENSG00000186188,FFAR4,10,0.255,trans
ENSG00000186193,SAPCD2,9,0.132,trans
ENSG00000186204,CYP4F12,19,0.301,trans
ENSG00000186205,MTARC1,1,0.137,trans
ENSG00000186212,SOWAHB,4,0.413,trans
ENSG00000186222,BLOC1S4,4,0.147,trans
ENSG00000186230,ZNF749,19,0.483,trans
ENSG00000186231,KLHL32,6,0.286,trans
ENSG00000186260,MRTFB,16,0.241,trans
ENSG00000186272,ZNF17,19,0.257,trans
ENSG00000186280,KDM4D,11,0.226,trans
ENSG00000186281,GPAT2,2,0.389,trans
ENSG00000186283,TOR3A,1,0.128,trans
ENSG00000186297,GABRA5,15,0.178,trans
ENSG00000186298,PPP1CC,12,0.087,trans
ENSG00000186300,ZNF555,19,0.21,trans
ENSG00000186314,PRELID2,5,0.645,trans
ENSG00000186318,BACE1,11,0.191,trans
ENSG00000186326,RGS9BP,19,0.231,trans
ENSG00000186329,TMEM212,3,0.242,trans
ENSG00000186335,SLC36A2,5,0.454,trans
ENSG00000186340,THBS2,6,0.203,trans
ENSG00000186350,RXRA,9,0.758,trans
ENSG00000186352,ANKRD37,4,0.181,trans
ENSG00000186364,NUDT17,1,0.111,trans
ENSG00000186367,MINAR2,5,0.887,trans
ENSG00000186376,ZNF75D,X,0.286,trans
ENSG00000186393,KRT26,17,1.278,trans
ENSG00000186395,KRT10,17,0.088,trans
ENSG00000186399,GOLGA8R,15,0.871,trans
ENSG00000186409,CCDC30,1,0.642,trans
ENSG00000186416,NKRF,X,0.128,trans
ENSG00000186431,FCAR,19,2.556,trans
ENSG00000186432,KPNA4,3,0.095,trans
ENSG00000186439,TRDN,6,1.968,trans
ENSG00000186446,ZNF501,3,0.138,trans
ENSG00000186448,ZNF197,3,0.113,trans
ENSG00000186451,SPATA12,3,0.317,trans
ENSG00000186452,TMPRSS12,12,0.651,trans
ENSG00000186468,RPS23,5,0.087,trans
ENSG00000186469,GNG2,14,0.21,trans
ENSG00000186470,BTN3A2,6,0.16,trans
ENSG00000186472,PCLO,7,0.157,trans
ENSG00000186474,KLK12,19,0.302,trans
ENSG00000186479,RGS7BP,5,0.322,trans
ENSG00000186480,INSIG1,7,0.094,trans
ENSG00000186487,MYT1L,2,0.287,trans
ENSG00000186493,IRX2-DT,5,0.264,cis
ENSG00000186496,ZNF396,18,0.152,trans
ENSG00000186501,TMEM222,1,0.131,trans
ENSG00000186510,CLCNKA,1,0.455,trans
ENSG00000186517,ARHGAP30,1,0.24,trans
ENSG00000186522,SEPTIN10,2,0.092,trans
ENSG00000186523,FAM86B1,8,0.107,trans
ENSG00000186529,CYP4F3,19,0.355,trans
ENSG00000186532,SMYD4,17,0.213,trans
ENSG00000186564,FOXD2,1,0.283,trans
ENSG00000186566,GPATCH8,17,0.36,trans
ENSG00000186567,CEACAM19,19,0.082,trans
ENSG00000186575,NF2,22,0.212,trans
ENSG00000186577,SMIM29,6,0.086,trans
ENSG00000186583,SPATC1,8,0.675,trans
ENSG00000186591,UBE2H,7,0.173,trans
ENSG00000186603,HPDL,1,0.131,trans
ENSG00000186625,KATNA1,6,0.18,trans
ENSG00000186628,FSD2,15,0.247,trans
ENSG00000186635,ARAP1,11,0.2,trans
ENSG00000186638,KIF24,9,0.512,trans
ENSG00000186642,PDE2A,11,0.276,trans
ENSG00000186652,PRG2,11,0.461,trans
ENSG00000186654,PRR5,22,0.109,trans
ENSG00000186660,ZFP91,11,0.188,trans
ENSG00000186665,C17orf58,17,0.152,trans
ENSG00000186666,BCDIN3D,12,0.268,trans
ENSG00000186684,CYP27C1,2,0.234,trans
ENSG00000186687,LYRM7,5,0.134,trans
ENSG00000186710,CFAP73,12,0.211,trans
ENSG00000186716,BCR,22,0.198,trans
ENSG00000186723,OR10H1,19,3.458,trans
ENSG00000186765,FSCN2,17,0.539,trans
ENSG00000186767,SPIN4,X,0.428,trans
ENSG00000186777,ZNF732,4,0.558,trans
ENSG00000186787,SPIN2B,X,0.153,trans
ENSG00000186792,HYAL3,3,0.216,trans
ENSG00000186806,VSIG10L,19,0.2,trans
ENSG00000186812,ZNF397,18,0.535,trans
ENSG00000186814,ZSCAN30,18,0.222,trans
ENSG00000186815,TPCN1,12,0.235,trans
ENSG00000186818,LILRB4,19,4.253,trans
ENSG00000186832,KRT16,17,0.144,trans
ENSG00000186834,HEXIM1,17,0.116,trans
ENSG00000186847,KRT14,17,0.215,trans
ENSG00000186854,TRABD2A,2,0.99,trans
ENSG00000186862,PDZD7,10,0.226,trans
ENSG00000186866,POFUT2,21,0.248,trans
ENSG00000186868,MAPT,17,0.127,trans
ENSG00000186871,ERCC6L,X,0.248,trans
ENSG00000186889,TMEM17,2,0.202,trans
ENSG00000186897,C1QL4,12,0.342,trans
ENSG00000186907,RTN4RL2,11,0.111,trans
ENSG00000186908,ZDHHC17,12,0.153,trans
ENSG00000186910,SERPINA11,14,0.727,trans
ENSG00000186918,ZNF395,8,0.282,trans
ENSG00000186919,ZACN,17,4.029,trans
ENSG00000186951,PPARA,22,0.297,trans
